folioviv,foliohog,factor,disp_agua,dotac_agua,entidad,ubica_geo,gasto_agua_tot,tot_integ,hombres,mujeres,sexo_jefe,edad_jefe,educa_jefe
301095218,1,149,2,5,3,3008,180,3,1,2,1,30,8
301095519,1,149,1,5,3,3008,NA,5,3,2,1,39,6
301095520,1,149,1,5,3,3008,3000,6,4,2,1,30,6
301095521,1,149,1,5,3,3008,150,3,1,2,1,25,8
301095522,1,149,1,1,3,3008,NA,1,1,0,1,28,9
301095523,1,149,1,1,3,3008,NA,1,1,0,1,25,10
301095524,1,149,2,5,3,3008,NA,1,1,0,1,54,7
301095601,1,149,2,5,3,3008,NA,4,3,1,2,43,6
301095602,1,149,1,3,3,3008,NA,3,2,1,1,31,9
301095603,1,149,1,5,3,3008,444,2,1,1,1,55,3
301095604,1,149,1,5,3,3008,360,3,1,2,1,38,6
301095605,1,149,2,5,3,3008,NA,3,2,1,1,29,6
301095606,1,149,1,5,3,3008,NA,3,2,1,1,30,8
301095707,1,149,1,5,3,3008,108,4,2,2,1,29,8
301095708,1,149,1,5,3,3008,234,3,1,2,2,25,6
301095709,1,149,2,5,3,3008,540,1,1,0,1,26,8
301095710,1,149,1,5,3,3008,75,3,1,2,2,31,7
301095711,1,149,2,5,3,3008,450,4,3,1,1,43,6
301095712,1,149,1,5,3,3008,150,4,2,2,1,30,6
301124301,1,135,6,,3,3008,NA,6,3,3,2,39,5
301124302,1,135,6,,3,3008,NA,3,0,3,2,32,7
301124303,1,135,6,,3,3008,NA,5,3,2,1,26,6
301124305,1,135,6,,3,3008,NA,4,3,1,2,57,3
301124306,1,135,6,,3,3008,NA,1,1,0,1,54,4
301124419,1,135,6,,3,3008,NA,4,1,3,2,35,6
301124420,1,135,6,,3,3008,NA,2,1,1,1,57,4
301124421,1,135,6,,3,3008,NA,4,2,2,2,43,6
301124422,1,135,6,,3,3008,NA,5,2,3,1,22,4
301124423,1,135,6,,3,3008,NA,5,1,4,1,47,4
301124424,1,135,6,,3,3008,NA,5,3,2,1,37,8
301124813,1,135,6,,3,3008,NA,3,1,2,2,34,4
301124814,1,135,6,,3,3008,NA,6,4,2,1,23,8
301124815,1,135,6,,3,3008,NA,6,4,2,1,28,7
301124816,1,135,6,,3,3008,NA,3,1,2,2,23,3
301124817,1,135,6,,3,3008,NA,6,4,2,1,27,6
301124818,1,135,6,,3,3008,NA,4,2,2,1,50,4
301124907,1,135,6,,3,3008,NA,2,2,0,1,43,5
301124909,1,135,6,,3,3008,NA,4,2,2,1,51,3
301124910,1,135,6,,3,3008,NA,4,2,2,1,28,6
301124912,1,135,6,,3,3008,NA,3,1,2,2,44,6
301127001,1,165,6,,3,3008,NA,7,4,3,1,26,3
301127002,1,165,6,,3,3008,150,1,1,0,1,21,6
301127003,1,165,6,,3,3008,NA,4,3,1,2,29,6
301127004,1,165,6,,3,3008,NA,5,2,3,1,26,4
301127005,1,165,6,,3,3008,NA,3,2,1,1,26,8
301127006,1,165,6,,3,3008,NA,1,1,0,1,26,6
301127219,1,165,6,,3,3008,NA,2,2,0,1,53,6
301127220,1,165,6,,3,3008,NA,5,2,3,1,38,8
301127221,1,165,5,,3,3008,NA,5,4,1,1,33,6
301127222,1,165,6,,3,3008,NA,1,1,0,1,43,6
301127223,1,165,6,,3,3008,NA,5,3,2,1,47,7
301127224,1,165,6,,3,3008,NA,3,2,1,1,33,4
301127607,1,165,6,,3,3008,NA,7,3,4,1,35,6
301127608,1,165,6,,3,3008,NA,3,1,2,1,75,3
301127609,1,165,6,,3,3008,NA,4,2,2,1,28,6
301127610,1,165,6,,3,3008,NA,4,2,2,1,56,4
301127611,1,165,6,,3,3008,NA,4,2,2,1,36,3
301127612,1,165,6,,3,3008,NA,1,1,0,1,69,3
301127713,1,165,6,,3,3008,NA,1,1,0,1,24,6
301127714,1,165,6,,3,3008,NA,6,5,1,1,49,6
301127715,1,165,6,,3,3008,NA,4,3,1,1,39,6
301127716,1,165,6,,3,3008,NA,4,3,1,1,22,6
301127717,1,165,5,,3,3008,300,1,1,0,1,59,1
301127718,1,165,6,,3,3008,NA,2,1,1,1,28,8
301135307,1,121,2,5,3,3008,75,4,1,3,1,30,8
301135308,1,121,2,5,3,3008,600,2,2,0,1,55,1
301135309,1,121,2,5,3,3008,NA,3,2,1,1,30,5
301135310,1,121,2,5,3,3008,NA,4,2,2,1,27,5
301135311,1,121,2,5,3,3008,1500,4,1,3,2,40,6
301135312,1,121,2,5,3,3008,NA,1,1,0,1,45,7
301135501,1,121,2,5,3,3008,NA,4,2,2,1,44,4
301135502,1,121,2,5,3,3008,390,2,0,2,2,32,8
301135503,1,121,1,5,3,3008,NA,5,2,3,1,39,6
301135504,1,121,1,5,3,3008,255,1,0,1,2,85,6
301135505,1,121,2,5,3,3008,NA,6,3,3,1,52,9
301135506,1,121,2,5,3,3008,354,4,1,3,2,46,3
301135819,1,121,2,5,3,3008,180,6,3,3,2,63,3
301135820,1,121,1,5,3,3008,150,3,2,1,1,30,6
301135821,1,121,2,5,3,3008,540,5,2,3,1,28,6
301135822,1,121,1,5,3,3008,NA,3,2,1,1,36,8
301135824,1,121,6,,3,3008,NA,2,1,1,1,40,9
301135913,1,121,6,,3,3008,NA,4,1,3,2,36,4
301135914,1,121,1,5,3,3008,NA,5,3,2,1,31,6
301135915,1,121,1,5,3,3008,210,5,4,1,1,77,4
301135917,1,121,2,5,3,3008,1200,4,3,1,1,42,4
301135918,1,121,6,,3,3008,NA,1,1,0,1,28,8
301172007,1,141,1,2,3,3002,2400,6,2,4,1,58,4
301172008,1,141,1,2,3,3002,555,3,2,1,1,64,3
301172009,1,141,1,2,3,3002,555,4,3,1,1,37,10
301172010,1,141,1,2,3,3002,555,5,2,3,2,62,4
301172011,1,141,1,2,3,3002,540,5,4,1,1,43,8
301172012,1,141,1,2,3,3002,555,2,1,1,1,42,6
301172401,1,141,1,2,3,3002,555,3,2,1,1,51,8
301172402,1,141,1,2,3,3002,750,3,1,2,1,59,10
301172403,1,141,1,2,3,3002,NA,5,2,3,2,49,3
301172404,1,141,1,2,3,3002,570,2,1,1,1,67,4
301172405,1,141,1,2,3,3002,NA,3,1,2,2,28,7
301172406,1,141,1,2,3,3002,444,1,0,1,2,47,6
301172613,1,141,2,2,3,3002,300,2,1,1,1,22,3
301172614,1,141,2,2,3,3002,225,3,1,2,1,26,8
301172615,1,141,1,2,3,3002,222,3,1,2,2,69,4
301172616,1,141,1,2,3,3002,435,5,3,2,1,56,1
301172617,1,141,1,2,3,3002,555,3,1,2,2,42,8
301172618,1,141,1,2,3,3002,555,1,1,0,1,62,10
301172719,1,141,1,2,3,3002,570,1,1,0,1,67,6
301172720,1,141,1,2,3,3002,450,1,1,0,1,36,6
301172721,1,141,1,2,3,3002,540,4,2,2,1,39,8
301172722,1,141,1,2,3,3002,555,2,1,1,1,61,4
301172723,1,141,1,2,3,3002,540,1,1,0,1,71,6
301172724,1,141,1,2,3,3002,444,2,1,1,2,44,6
301179307,1,132,1,1,3,3002,NA,2,2,0,1,29,10
301179308,1,132,1,2,3,3002,555,2,1,1,1,47,9
301179309,1,132,1,1,3,3002,555,3,2,1,1,28,8
301179310,1,132,1,2,3,3002,567,2,0,2,2,54,6
301179311,1,132,1,1,3,3002,1050,1,1,0,1,53,10
301179312,1,132,1,2,3,3002,555,3,1,2,1,46,10
301179501,1,132,1,2,3,3002,270,6,3,3,1,84,5
301179502,1,132,2,2,3,3002,270,4,2,2,2,22,8
301179503,1,132,1,2,3,3002,270,5,3,2,1,49,8
301179504,1,132,1,2,3,3002,540,3,2,1,1,43,10
301179505,1,132,1,2,3,3002,270,4,3,1,1,47,8
301179506,1,132,1,2,3,3002,270,4,3,1,1,62,4
301179819,1,132,1,2,3,3002,480,4,3,1,1,31,10
301179820,1,132,1,2,3,3002,NA,3,2,1,1,30,8
301179821,1,132,1,2,3,3002,444,1,1,0,1,54,9
301179822,1,132,1,2,3,3002,555,1,1,0,1,50,6
301179823,1,132,1,2,3,3002,540,2,0,2,2,63,6
301179824,1,132,1,2,3,3002,540,1,1,0,1,39,10
301179913,1,132,1,2,3,3002,561,4,1,3,1,78,3
301179914,1,132,1,2,3,3002,540,2,2,0,1,32,8
301179915,1,132,1,1,3,3002,270,2,1,1,1,81,4
301179916,1,132,1,2,3,3002,540,1,1,0,1,37,8
301179917,1,132,1,2,3,3002,444,4,0,4,2,40,8
301179918,1,132,1,1,3,3002,540,1,1,0,1,67,6
301216007,1,118,1,2,3,3002,375,4,3,1,1,38,6
301216009,1,118,1,2,3,3002,450,4,1,3,1,53,8
301216010,1,118,1,2,3,3002,51.81,5,2,3,1,59,6
301216012,1,118,1,2,3,3002,378,5,3,2,1,53,3
301216403,1,118,1,2,3,3002,450,1,0,1,2,30,9
301216404,1,118,1,2,3,3002,NA,1,0,1,2,24,8
301216405,1,118,1,2,3,3002,600,4,2,2,1,37,6
301216406,1,118,1,2,3,3002,450,3,2,1,1,26,8
301216613,1,118,1,2,3,3002,600,4,1,3,2,47,8
301216614,1,118,1,2,3,3002,450,4,1,3,2,50,6
301216615,1,118,1,2,3,3002,540,4,2,2,2,60,4
301216616,1,118,1,2,3,3002,420,3,1,2,2,52,6
301216617,1,118,1,2,3,3002,600,3,2,1,1,37,5
301216618,1,118,1,2,3,3002,540,3,1,2,1,56,6
301216719,1,118,1,2,3,3002,450,4,2,2,1,33,11
301216721,1,118,1,2,3,3002,450,4,2,2,1,34,8
301216722,1,118,1,2,3,3002,450,4,2,2,1,54,10
301216723,1,118,1,2,3,3002,450,5,2,3,1,39,7
301216724,1,118,1,2,3,3002,450,3,2,1,1,21,6
301217201,1,134,2,2,3,3002,300,2,1,1,1,57,3
301217202,1,134,2,2,3,3002,450,5,3,2,1,37,6
301217203,1,134,2,2,3,3002,450,5,2,3,1,59,3
301217204,1,134,1,2,3,3002,450,5,2,3,1,40,8
301217205,1,134,1,2,3,3002,450,5,1,4,2,69,3
301217206,1,134,1,2,3,3002,NA,5,3,2,1,37,10
301217313,1,134,2,2,3,3002,450,4,2,2,1,40,3
301217314,1,134,1,2,3,3002,450,4,3,1,1,21,8
301217316,1,134,1,2,3,3002,555,3,1,2,2,38,10
301217317,1,134,1,2,3,3002,450,1,1,0,1,35,10
301217318,1,134,1,2,3,3002,420,1,1,0,1,69,3
301217507,1,134,2,2,3,3002,450,2,1,1,1,66,4
301217508,1,134,1,2,3,3002,300,6,2,4,1,37,6
301217509,1,134,2,2,3,3002,450,5,3,2,1,52,6
301217510,1,134,1,2,3,3002,450,5,2,3,1,37,4
301217511,1,134,1,2,3,3002,450,5,4,1,1,58,11
301217512,1,134,1,2,3,3002,225,2,1,1,2,64,1
301217919,1,134,1,2,3,3002,450,3,1,2,2,47,5
301217920,1,134,1,1,3,3002,450,4,3,1,1,57,10
301217921,1,134,6,,3,3002,NA,6,4,2,1,44,6
301217922,1,134,1,2,3,3002,450,1,1,0,1,68,4
301217923,1,134,2,2,3,3002,450,4,2,2,1,29,4
301242019,1,79,1,1,3,3002,480,1,1,0,1,20,6
301242020,1,79,2,1,3,3002,495,3,2,1,1,57,6
301242021,1,79,1,1,3,3002,480,3,2,1,1,35,6
301242022,1,79,1,1,3,3002,195,1,0,1,2,78,10
301242023,1,79,1,1,3,3002,174,3,2,1,1,66,4
301242024,1,79,2,2,3,3002,180,1,1,0,1,55,4
301242414,1,79,2,1,3,3002,351,5,2,3,2,34,8
301242415,1,79,2,1,3,3002,351,4,2,2,1,29,7
301242416,1,79,1,1,3,3002,351,4,2,2,2,34,8
301242417,1,79,1,1,3,3002,300,1,1,0,1,35,10
301242418,1,79,1,1,3,3002,541,2,1,1,1,41,6
301242807,1,79,2,1,3,3002,NA,2,2,0,1,37,1
301242808,1,79,1,1,3,3002,450,2,1,1,1,60,4
301242809,1,79,1,1,3,3002,NA,1,1,0,1,24,8
301242811,1,79,1,1,3,3002,375,3,1,2,1,41,7
301242812,1,79,1,1,3,3002,351,1,1,0,1,40,6
301242901,1,79,1,1,3,3002,NA,1,1,0,1,54,8
301242902,1,79,1,1,3,3002,540,4,2,2,1,54,5
301242903,1,79,2,1,3,3002,150,3,2,1,1,45,3
301242904,1,79,1,1,3,3002,351,4,2,2,1,46,5
301242905,1,79,1,2,3,3002,NA,1,0,1,2,25,8
301242906,1,79,2,1,3,3002,477,1,1,0,1,72,3
301255013,1,145,1,1,3,3002,351,3,1,2,2,56,3
301255014,1,145,1,1,3,3002,360,3,0,3,2,30,6
301255015,1,145,1,1,3,3002,496.06,4,3,1,1,74,3
301255016,1,145,1,1,3,3002,351,3,2,1,2,39,7
301255017,1,145,1,1,3,3002,390,5,3,2,1,47,4
301255407,1,145,1,1,3,3002,351,6,4,2,1,64,3
301255408,1,145,2,1,3,3002,NA,3,2,1,1,28,10
301255409,1,145,1,1,3,3002,390,6,2,4,2,38,6
301255410,1,145,1,1,3,3002,360,1,1,0,1,44,6
301255411,1,145,1,1,3,3002,NA,1,1,0,1,45,10
301255412,1,145,1,1,3,3002,360,4,2,2,1,43,10
301255619,1,145,1,2,3,3002,5700,4,3,1,1,47,6
301255620,1,145,1,2,3,3002,NA,1,0,1,2,69,1
301255622,1,145,1,1,3,3002,3000,3,2,1,1,60,3
301255623,1,145,1,1,3,3002,360,5,4,1,1,34,5
301255624,1,145,1,1,3,3002,NA,3,1,2,2,39,10
301255801,1,145,2,1,3,3002,360,4,2,2,1,35,8
301255802,1,145,1,1,3,3002,390,2,1,1,1,58,8
301255804,1,145,1,1,3,3002,450,6,3,3,1,32,4
301255805,1,145,2,1,3,3002,360,7,4,3,1,44,8
301255806,1,145,1,1,3,3002,360,1,1,0,1,50,6
301327207,1,118,1,2,3,3008,250,3,1,2,2,52,4
301327208,1,118,1,2,3,3008,345,5,1,4,1,39,8
301327209,1,118,3,,3,3008,300,4,3,1,1,28,7
301327210,1,118,1,1,3,3008,1800,4,1,3,1,23,8
301327211,1,118,1,2,3,3008,384,3,1,2,1,29,10
301327212,1,118,1,1,3,3008,900,3,1,2,1,48,5
301327319,1,118,1,2,3,3008,300,2,1,1,1,26,8
301327320,1,118,1,2,3,3008,555,6,3,3,1,53,6
301327321,1,118,1,3,3,3008,960,6,3,3,1,76,3
301327322,1,118,1,1,3,3008,2400,6,3,3,1,50,6
301327323,1,118,1,3,3,3008,180,3,2,1,1,23,4
301327324,1,118,1,2,3,3008,660,4,2,2,2,62,3
301327513,1,118,1,2,3,3008,750,4,1,3,1,51,6
301327514,1,118,1,2,3,3008,300,4,2,2,1,46,6
301327515,1,118,1,2,3,3008,NA,3,3,0,1,49,6
301327516,1,118,1,2,3,3008,360,2,1,1,1,62,4
301327701,1,118,1,3,3,3008,2400,5,3,2,1,55,10
301327702,1,118,1,2,3,3008,2100,7,2,5,2,61,3
301327703,1,118,1,2,3,3008,921,3,2,1,1,63,6
301327704,1,118,1,2,3,3008,NA,1,1,0,1,58,6
301327705,1,118,1,1,3,3008,600,2,1,1,1,58,3
301327706,1,118,1,1,3,3008,NA,3,0,3,2,34,7
301341019,1,222,1,3,3,3008,NA,4,3,1,1,65,3
301341020,1,222,6,,3,3008,NA,6,3,3,2,46,4
301341021,1,222,6,,3,3008,NA,1,1,0,1,35,6
301341022,1,222,6,,3,3008,NA,1,1,0,1,59,7
301341023,1,222,6,,3,3008,NA,1,1,0,1,76,1
301341024,1,222,2,2,3,3008,NA,1,1,0,1,50,6
301341414,1,222,6,,3,3008,NA,5,3,2,1,31,5
301341415,1,222,6,,3,3008,NA,4,2,2,1,38,6
301341416,1,222,6,,3,3008,NA,3,1,2,2,30,4
301341417,1,222,6,,3,3008,NA,5,1,4,1,46,6
301341418,1,222,6,,3,3008,NA,4,3,1,1,31,6
301341807,1,222,1,3,3,3008,NA,5,3,2,1,37,8
301341808,1,222,1,2,3,3008,NA,3,1,2,1,32,6
301341809,1,222,1,1,3,3008,NA,1,1,0,1,35,3
301341810,1,222,1,2,3,3008,NA,3,2,1,1,25,8
301341811,1,222,1,2,3,3008,NA,2,1,1,1,50,3
301341812,1,222,1,2,3,3008,NA,4,3,1,1,30,10
301341901,1,222,6,,3,3008,NA,3,1,2,2,58,6
301341902,1,222,1,2,3,3008,NA,2,1,1,2,70,4
301341903,1,222,6,,3,3008,NA,3,2,1,1,29,6
301341904,1,222,1,1,3,3008,NA,4,2,2,1,44,8
301341905,1,222,6,,3,3008,NA,6,4,2,1,34,6
301341906,1,222,6,,3,3008,NA,5,4,1,1,42,4
301343213,1,228,2,2,3,3008,NA,3,1,2,1,22,4
301343214,1,228,6,,3,3008,NA,7,3,4,1,29,6
301343215,1,228,6,,3,3008,NA,4,3,1,1,57,8
301343216,1,228,2,1,3,3008,NA,8,2,6,1,44,8
301343217,1,228,2,3,3,3008,NA,1,1,0,1,56,3
301343218,1,228,2,2,3,3008,NA,5,3,2,1,34,6
301343519,1,228,6,,3,3008,NA,4,2,2,1,30,8
301343521,1,228,1,3,3,3008,NA,8,5,3,2,59,3
301343522,1,228,6,,3,3008,NA,4,2,2,2,35,6
301343523,1,228,2,3,3,3008,NA,2,0,2,2,28,3
301343524,1,228,6,,3,3008,NA,6,4,2,1,39,6
301343601,1,228,6,,3,3008,NA,2,1,1,2,19,8
301343602,1,228,5,,3,3008,NA,5,3,2,2,35,6
301343603,1,228,6,,3,3008,NA,3,2,1,1,25,8
301343604,1,228,6,,3,3008,NA,3,1,2,1,48,6
301343606,1,228,5,,3,3008,NA,4,2,2,1,30,6
301343707,1,228,2,4,3,3008,NA,2,0,2,2,39,6
301343708,1,228,1,2,3,3008,NA,3,2,1,2,36,10
301343709,1,228,2,3,3,3008,NA,4,2,2,1,30,6
301343711,1,228,1,3,3,3008,NA,4,2,2,1,35,8
301343712,1,228,6,,3,3008,NA,4,1,3,2,28,6
301376201,1,147,1,5,3,3008,NA,2,1,1,2,39,7
301376202,1,147,1,4,3,3008,750,2,1,1,2,55,8
301376203,1,147,1,5,3,3008,180,4,1,3,2,29,8
301376205,1,147,1,5,3,3008,294,6,2,4,2,44,6
301376206,1,147,1,5,3,3008,360,4,3,1,1,47,9
301376313,1,147,1,4,3,3008,900,2,1,1,2,47,3
301376314,1,147,1,4,3,3008,NA,4,2,2,1,36,8
301376315,1,147,1,4,3,3008,360,3,2,1,2,38,8
301376316,1,147,1,4,3,3008,90,3,1,2,1,70,8
301376317,1,147,1,3,3,3008,540,3,1,2,1,54,3
301376318,1,147,1,4,3,3008,540,3,2,1,1,48,8
301376507,1,147,1,5,3,3008,297,5,2,3,1,39,10
301376508,1,147,1,5,3,3008,270,4,2,2,1,36,8
301376509,1,147,1,5,3,3008,240,4,2,2,1,35,8
301376511,1,147,1,5,3,3008,NA,5,2,3,1,47,3
301376512,1,147,1,5,3,3008,1650,2,1,1,1,45,6
301376919,1,147,1,5,3,3008,300,5,2,3,1,39,10
301376920,1,147,1,5,3,3008,1800,5,0,5,2,43,8
301376921,1,147,1,5,3,3008,240,2,0,2,2,22,9
301376922,1,147,1,5,3,3008,NA,10,4,6,1,38,6
301376923,1,147,1,5,3,3008,144,6,2,4,1,31,8
301376924,1,147,1,5,3,3008,1350,6,3,3,1,42,6
301381301,1,211,6,,3,3008,960,1,0,1,2,20,6
301381302,1,211,6,,3,3008,4500,1,1,0,1,45,5
301381303,1,211,6,,3,3008,NA,4,1,3,1,28,6
301381304,1,211,6,,3,3008,3840,5,4,1,1,40,6
301381305,1,211,1,5,3,3008,300,4,3,1,1,33,4
301381306,1,211,6,,3,3008,1350,4,3,1,1,26,4
301381419,1,211,6,,3,3008,NA,4,1,3,1,36,10
301381420,1,211,6,,3,3008,NA,5,2,3,1,29,8
301381421,1,211,6,,3,3008,NA,4,2,2,2,36,5
301381422,1,211,6,,3,3008,NA,3,2,1,2,45,8
301381424,1,211,6,,3,3008,NA,4,3,1,1,66,3
301381813,1,211,6,,3,3008,NA,5,1,4,1,35,3
301381814,1,211,6,,3,3008,NA,6,2,4,1,35,4
301381815,1,211,6,,3,3008,NA,2,1,1,2,43,4
301381816,1,211,6,,3,3008,NA,5,3,2,1,42,4
301381817,1,211,6,,3,3008,NA,4,4,0,1,26,6
301381818,1,211,6,,3,3008,840,1,1,0,1,31,6
301381907,1,211,1,5,3,3008,NA,6,2,4,1,45,6
301381908,1,211,6,,3,3008,NA,2,0,2,2,19,6
301381909,1,211,6,,3,3008,NA,4,1,3,1,39,8
301381910,1,211,6,,3,3008,NA,3,1,2,1,44,3
301381910,2,211,6,,3,3008,NA,3,1,2,1,25,6
301381911,1,211,6,,3,3008,NA,6,3,3,1,30,6
301381912,1,211,6,,3,3008,NA,4,3,1,1,38,6
301383013,1,125,1,5,3,3008,240,4,3,1,1,46,8
301383014,1,125,1,5,3,3008,4500,3,1,2,2,37,9
301383015,1,125,1,5,3,3008,11100,5,2,3,1,29,8
301383016,1,125,1,5,3,3008,NA,2,1,1,1,37,8
301383017,1,125,1,5,3,3008,210,4,2,2,1,28,6
301383018,1,125,6,,3,3008,NA,5,2,3,1,43,9
301383407,1,125,1,4,3,3008,240,5,2,3,1,42,8
301383408,1,125,1,5,3,3008,210,5,2,3,1,34,5
301383409,1,125,1,5,3,3008,705,2,1,1,1,60,10
301383410,1,125,1,5,3,3008,390,3,1,2,1,54,7
301383411,1,125,1,5,3,3008,210,4,2,2,1,40,6
301383619,1,125,6,,3,3008,NA,6,2,4,1,47,6
301383620,1,125,1,5,3,3008,1440,5,2,3,1,51,10
301383621,1,125,1,5,3,3008,270,5,3,2,1,67,4
301383622,1,125,1,1,3,3008,NA,1,1,0,1,49,6
301383623,1,125,1,5,3,3008,210,6,2,4,1,49,6
301383624,1,125,1,5,3,3008,210,3,1,2,1,57,4
301383801,1,125,6,,3,3008,NA,3,2,1,1,39,4
301383803,1,125,6,,3,3008,NA,4,2,2,1,42,3
301383804,1,125,1,4,3,3008,750,6,5,1,1,42,6
301383806,1,125,1,4,3,3008,600,5,2,3,1,31,8
301397207,1,131,1,1,3,3009,240,2,1,1,1,63,7
301397208,1,131,1,1,3,3009,NA,1,1,0,1,45,10
301397209,1,131,1,1,3,3009,699,1,1,0,1,31,8
301397210,1,131,1,1,3,3009,420,9,3,6,1,40,6
301397211,1,131,1,1,3,3009,195,1,1,0,1,71,4
301397212,1,131,1,1,3,3009,NA,1,1,0,1,50,10
301397319,1,131,1,1,3,3009,345,3,2,1,2,53,4
301397320,1,131,1,1,3,3009,NA,1,1,0,1,21,9
301397321,1,131,1,1,3,3009,225,7,4,3,1,58,4
301397322,1,131,1,1,3,3009,360,1,0,1,2,59,6
301397323,1,131,1,1,3,3009,NA,1,0,1,2,21,8
301397324,1,131,1,1,3,3009,315,4,2,2,1,35,8
301397513,1,131,1,1,3,3009,360,4,2,2,1,40,7
301397514,1,131,1,1,3,3009,309,3,2,1,1,30,9
301397515,1,131,1,2,3,3009,339,3,1,2,1,58,8
301397516,1,131,1,1,3,3009,150,3,1,2,1,92,3
301397701,1,131,1,1,3,3009,1200,2,1,1,1,70,11
301397702,1,131,1,2,3,3009,165,1,0,1,2,71,8
301397704,1,131,1,1,3,3009,192,1,0,1,2,65,6
301397705,1,131,1,2,3,3009,540,3,1,2,2,52,9
301397706,1,131,1,2,3,3009,2100,5,2,3,1,71,10
301400001,1,135,1,1,3,3009,339,3,1,2,2,40,6
301400002,1,135,1,1,3,3009,300,1,1,0,1,25,8
301400003,1,135,1,1,3,3009,339,6,4,2,1,71,3
301400004,1,135,1,1,3,3009,300,5,3,2,1,43,4
301400005,1,135,1,1,3,3009,339,6,4,2,1,52,6
301400006,1,135,1,1,3,3009,339,4,2,2,2,53,7
301400219,1,135,1,1,3,3009,177,1,0,1,2,66,4
301400220,1,135,1,1,3,3009,339,2,1,1,1,56,5
301400221,1,135,1,1,3,3009,NA,2,2,0,1,62,3
301400222,1,135,1,3,3,3009,25,5,3,2,1,29,6
301400223,1,135,1,2,3,3009,270,2,2,0,1,65,3
301400224,1,135,1,3,3,3009,150,4,2,2,1,30,8
301400607,1,135,1,1,3,3009,330,1,1,0,1,36,8
301400608,1,135,1,2,3,3009,339,4,2,2,1,39,11
301400609,1,135,1,1,3,3009,339,4,2,2,2,75,4
301400610,1,135,1,1,3,3009,339,1,1,0,1,76,3
301400611,1,135,1,1,3,3009,339,5,1,4,2,52,6
301400612,1,135,1,1,3,3009,339,3,2,1,1,49,4
301400713,1,135,1,2,3,3009,369,5,3,2,1,30,7
301400714,1,135,1,1,3,3009,300,5,2,3,1,64,4
301400715,1,135,1,1,3,3009,NA,2,1,1,1,22,7
301400716,1,135,1,3,3,3009,300,4,2,2,2,47,7
301400717,1,135,1,2,3,3009,450,4,2,2,1,62,8
301400718,1,135,1,1,3,3009,NA,2,1,1,1,24,7
360003207,1,51,1,1,3,3001,594,2,1,1,1,33,3
360003208,1,51,1,1,3,3001,360,4,2,2,1,34,4
360003209,1,51,1,1,3,3001,630,5,1,4,1,43,6
360003210,1,51,1,1,3,3001,762,4,2,2,1,49,5
360003211,1,51,1,1,3,3001,360,4,1,3,1,37,10
360003212,1,51,1,1,3,3001,330,4,3,1,1,36,4
360003319,1,51,1,1,3,3001,834,3,1,2,1,57,4
360003320,1,51,1,1,3,3001,408,3,2,1,1,72,3
360003321,1,51,1,1,3,3001,843,4,1,3,1,39,6
360003322,1,51,1,1,3,3001,660,4,3,1,1,39,8
360003324,1,51,1,1,3,3001,44.75,4,1,3,2,31,8
360003513,1,51,2,1,3,3001,240,1,1,0,1,40,3
360003514,1,51,2,1,3,3001,525,3,2,1,2,58,4
360003515,1,51,1,1,3,3001,420,6,3,3,2,47,3
360003516,1,51,2,1,3,3001,400,1,1,0,1,64,6
360003517,1,51,1,1,3,3001,231,3,2,1,1,63,3
360003518,1,51,2,1,3,3001,420,2,1,1,1,50,6
360003701,1,51,1,1,3,3001,360,4,3,1,1,73,3
360003702,1,51,2,1,3,3001,975,6,4,2,1,75,4
360003703,1,51,1,1,3,3001,360,1,0,1,2,57,4
360003704,1,51,1,1,3,3001,480,2,0,2,2,51,10
360003705,1,51,1,1,3,3001,420,2,1,1,1,68,3
360003706,1,51,1,1,3,3001,354,2,1,1,1,52,7
360004019,1,54,1,1,3,3001,249,5,2,3,2,83,1
360004021,1,54,1,1,3,3001,345,3,2,1,1,54,6
360004022,1,54,1,1,3,3001,537,4,2,2,1,49,6
360004023,1,54,1,1,3,3001,41.53,8,4,4,1,40,3
360004024,1,54,2,1,3,3001,540,4,2,2,1,26,6
360004414,1,54,1,1,3,3001,543,6,3,3,1,42,6
360004415,1,54,2,1,3,3001,561,1,1,0,1,55,6
360004416,1,54,1,1,3,3001,174,2,1,1,1,64,3
360004417,1,54,3,,3,3001,NA,3,1,2,1,40,8
360004418,1,54,1,1,3,3001,348,3,2,1,1,67,1
360004807,1,54,1,1,3,3001,348,4,1,3,2,87,1
360004808,1,54,1,1,3,3001,540,2,1,1,2,52,4
360004809,1,54,1,1,3,3001,NA,5,3,2,1,44,8
360004810,1,54,2,1,3,3001,510,3,2,1,1,52,6
360004811,1,54,1,1,3,3001,537,4,0,4,2,57,6
360004812,1,54,1,1,3,3001,534,4,1,3,1,30,8
360004901,1,54,1,2,3,3001,240,3,0,3,2,72,3
360004902,1,54,1,2,3,3001,267,5,3,2,2,88,3
360004903,1,54,2,1,3,3001,NA,7,5,2,1,77,1
360004904,1,54,1,1,3,3001,270,2,0,2,2,55,8
360004905,1,54,1,2,3,3001,807,1,1,0,1,81,3
360004906,1,54,2,1,3,3001,240,5,3,2,1,63,3
360005213,1,54,1,1,3,3001,534,3,2,1,1,58,3
360005214,1,54,1,1,3,3001,537,4,3,1,1,45,6
360005215,1,54,2,1,3,3001,510,5,2,3,1,27,4
360005216,1,54,3,,3,3001,495,4,2,2,1,48,3
360005217,1,54,1,1,3,3001,600,5,1,4,1,44,4
