folioviv,foliohog,entidad,ubica_geo
0860191817,1,08,08008
0860191818,1,08,08008
0860191819,1,08,08008
0860191911,1,08,08008
0860191912,1,08,08008
0860191913,1,08,08008
0860191914,1,08,08008
0860191915,1,08,08008
0860200006,1,08,08009
0860200007,1,08,08009
0860200008,1,08,08009
0860200009,1,08,08009
0860200010,1,08,08009
0860200401,1,08,08009
0860200402,1,08,08009
0860200403,1,08,08009
0860200405,1,08,08009
0860200611,1,08,08009
0860200614,1,08,08009
0860200716,1,08,08009
0860200717,1,08,08009
0860200718,1,08,08009
0860200719,1,08,08009
0860200720,1,08,08009
0860200721,1,08,08009
0860202201,1,08,08009
0860202202,1,08,08009
0860202203,1,08,08009
0860202204,1,08,08009
0860202205,1,08,08009
0860202221,1,08,08009
0860202222,1,08,08009
0860202223,1,08,08009
0860202224,1,08,08009
0860202225,1,08,08009
0860202311,1,08,08009
0860202312,1,08,08009
0860202313,1,08,08009
0860202314,1,08,08009
0860202315,1,08,08009
0860202506,1,08,08009
0860202507,1,08,08009
0860202508,1,08,08009
0860202510,1,08,08009
0860202916,1,08,08009
0860202917,1,08,08009
0860202918,1,08,08009
0860202919,1,08,08009
0860202920,1,08,08009
0860216011,1,08,08009
0860216012,1,08,08009
0860216013,1,08,08009
0860216014,1,08,08009
0860216406,1,08,08009
0860216407,1,08,08009
0860216408,1,08,08009
0860216409,1,08,08009
0860216410,1,08,08009
0860216419,1,08,08009
0860216420,1,08,08009
0860216421,1,08,08009
0860216422,1,08,08009
0860216615,1,08,08009
0860216616,1,08,08009
0860216617,1,08,08009
0860216801,1,08,08009
0860216802,1,08,08009
0860216803,1,08,08009
0860216804,1,08,08009
0860216805,1,08,08009
0860257213,1,08,08012
0860257214,1,08,08012
0860257215,1,08,08012
0860257216,1,08,08012
0860257217,1,08,08012
0860257218,1,08,08012
0860257519,1,08,08012
0860257520,1,08,08012
0860257521,1,08,08012
0860257522,1,08,08012
0860257523,1,08,08012
0860257524,1,08,08012
0860257601,1,08,08012
0860257602,1,08,08012
0860257603,1,08,08012
0860257604,1,08,08012
0860257606,1,08,08012
0860257707,1,08,08012
0860257709,1,08,08012
0860257710,1,08,08012
0860257711,1,08,08012
0860257712,1,08,08012
0860304209,1,08,08017
0860304210,1,08,08017
0860304211,1,08,08017
0860304222,1,08,08017
0860304223,1,08,08017
0860304225,1,08,08017
0860304512,1,08,08017
0860304514,1,08,08017
0860304515,1,08,08017
0860304701,1,08,08017
0860304702,1,08,08017
0860304705,1,08,08017
0860304706,1,08,08017
0860308016,1,08,08017
0860308017,1,08,08017
0860308018,1,08,08017
0860308019,1,08,08017
0860308411,1,08,08017
0860308415,1,08,08017
0860308422,1,08,08017
0860308424,1,08,08017
0860308425,1,08,08017
0860308806,1,08,08017
0860308807,1,08,08017
0860308808,1,08,08017
0860308809,1,08,08017
0860308901,1,08,08017
0860308902,1,08,08017
0860308903,1,08,08017
0860308905,1,08,08017
0860309211,1,08,08017
0860309212,1,08,08017
0860309213,1,08,08017
0860309214,1,08,08017
0860309215,1,08,08017
0860309517,1,08,08017
0860309518,1,08,08017
0860309519,1,08,08017
0860309520,1,08,08017
0860309601,1,08,08017
0860309603,1,08,08017
0860309604,1,08,08017
0860309605,1,08,08017
0860309706,1,08,08017
0860309707,1,08,08017
0860309710,1,08,08017
0860325301,1,08,08017
0860325302,1,08,08017
0860325302,2,08,08017
0860325303,1,08,08017
0860325304,1,08,08017
0860325305,1,08,08017
0860325321,1,08,08017
0860325322,1,08,08017
0860325324,1,08,08017
0860325416,1,08,08017
0860325417,1,08,08017
0860325419,1,08,08017
0860325420,1,08,08017
0860325811,1,08,08017
0860325812,1,08,08017
0860325813,1,08,08017
0860325814,1,08,08017
0860325815,1,08,08017
0860325906,1,08,08017
0860325907,1,08,08017
0860325908,1,08,08017
0860325909,1,08,08017
0860325910,1,08,08017
0860333302,1,08,08018
0860333303,1,08,08018
0860333304,1,08,08018
0860333305,1,08,08018
0860333322,1,08,08018
0860333323,1,08,08018
0860333324,1,08,08018
0860333416,1,08,08018
0860333417,1,08,08018
0860333418,1,08,08018
0860333419,1,08,08018
0860333420,1,08,08018
0860333421,1,08,08018
0860333811,1,08,08018
0860333812,1,08,08018
0860333814,1,08,08018
0860333815,1,08,08018
0860333906,1,08,08018
0860333907,1,08,08018
0860333908,1,08,08018
0860333909,1,08,08018
0860333910,1,08,08018
0860353002,1,08,08019
0860353003,1,08,08019
0860353004,1,08,08019
0860353005,1,08,08019
0860353216,1,08,08019
0860353217,1,08,08019
0860353218,1,08,08019
0860353219,1,08,08019
0860353220,1,08,08019
0860353222,1,08,08019
0860353223,1,08,08019
0860353225,1,08,08019
0860353607,1,08,08019
0860353608,1,08,08019
0860353610,1,08,08019
0860353711,1,08,08019
0860353712,1,08,08019
0860353713,1,08,08019
0860353714,1,08,08019
0860353715,1,08,08019
0860369001,1,08,08020
0860369002,1,08,08020
0860369003,1,08,08020
0860369005,1,08,08020
0860369219,1,08,08020
0860369220,1,08,08020
0860369223,1,08,08020
0860369607,1,08,08020
0860369608,1,08,08020
0860369609,1,08,08020
0860369610,1,08,08020
0860369713,1,08,08020
0860369714,1,08,08020
0860369718,1,08,08020
0860370306,1,08,08020
0860370307,1,08,08020
0860370308,1,08,08020
0860370309,1,08,08020
0860370310,1,08,08020
0860370502,1,08,08020
0860370503,1,08,08020
0860370505,1,08,08020
0860370816,1,08,08020
0860370817,1,08,08020
0860370818,1,08,08020
0860370819,1,08,08020
0860370820,1,08,08020
0860370911,1,08,08020
0860370912,1,08,08020
0860370913,1,08,08020
0860370914,1,08,08020
0860370915,1,08,08020
0860371006,1,08,08020
0860371007,1,08,08020
0860371008,1,08,08020
0860371009,1,08,08020
0860371010,1,08,08020
0860371401,1,08,08020
0860371402,1,08,08020
0860371403,1,08,08020
0860371404,1,08,08020
0860371422,1,08,08020
0860371423,1,08,08020
0860371424,1,08,08020
0860371425,1,08,08020
0860371611,1,08,08020
0860371612,1,08,08020
0860371613,1,08,08020
0860371614,1,08,08020
0860371615,1,08,08020
0860371716,1,08,08020
0860371717,1,08,08020
0860371718,1,08,08020
0860371720,1,08,08020
0860371721,1,08,08020
0860376306,1,08,08021
0860376307,1,08,08021
0860376308,1,08,08021
0860376309,1,08,08021
0860376310,1,08,08021
0860376322,1,08,08021
0860376323,1,08,08021
0860376324,1,08,08021
0860376325,1,08,08021
0860376326,1,08,08021
0860376501,1,08,08021
0860376502,1,08,08021
0860376503,1,08,08021
0860376504,1,08,08021
0860376505,1,08,08021
0860376817,1,08,08021
0860376821,1,08,08021
0860376911,1,08,08021
0860376912,1,08,08021
0860376913,1,08,08021
0860376914,1,08,08021
0860376915,1,08,08021
0860460007,1,08,08028
0860460008,1,08,08028
0860460010,1,08,08028
0860460011,1,08,08028
0860460012,1,08,08028
0860460401,1,08,08028
0860460402,1,08,08028
0860460403,1,08,08028
0860460404,1,08,08028
0860460405,1,08,08028
0860460406,1,08,08028
0860460613,1,08,08028
0860460614,1,08,08028
0860460615,1,08,08028
0860460616,1,08,08028
0860460617,1,08,08028
0860460618,1,08,08028
0860460719,1,08,08028
0860460720,1,08,08028
0860460721,1,08,08028
0860460722,1,08,08028
0860460723,1,08,08028
0860460724,1,08,08028
0860511201,1,08,08029
0860511202,1,08,08029
0860511203,1,08,08029
0860511205,1,08,08029
0860511221,1,08,08029
0860511222,1,08,08029
0860511223,1,08,08029
0860511224,1,08,08029
0860511225,1,08,08029
0860511311,1,08,08029
0860511312,1,08,08029
0860511313,1,08,08029
0860511314,1,08,08029
0860511315,1,08,08029
0860511506,1,08,08029
0860511507,1,08,08029
0860511508,1,08,08029
0860511509,1,08,08029
0860511510,1,08,08029
0860511916,1,08,08029
0860511918,1,08,08029
0860511919,1,08,08029
0860511920,1,08,08029
0860532011,1,08,08030
0860532012,1,08,08030
0860532013,1,08,08030
0860532014,1,08,08030
0860532015,1,08,08030
0860532406,1,08,08030
0860532407,1,08,08030
0860532408,1,08,08030
0860532409,1,08,08030
0860532421,1,08,08030
0860532422,1,08,08030
0860532423,1,08,08030
0860532616,1,08,08030
0860532617,1,08,08030
0860532618,1,08,08030
0860532619,1,08,08030
0860532620,1,08,08030
0860532801,1,08,08030
0860532802,1,08,08030
0860532803,1,08,08030
0860532804,1,08,08030
0860532805,1,08,08030
0860540201,1,08,08031
0860540202,1,08,08031
0860540203,1,08,08031
0860540205,1,08,08031
0860540311,1,08,08031
0860540312,1,08,08031
0860540313,1,08,08031
0860540314,1,08,08031
0860540506,1,08,08031
0860540507,1,08,08031
0860540508,1,08,08031
0860540509,1,08,08031
0860540510,1,08,08031
0860540916,1,08,08031
0860540917,1,08,08031
0860540918,1,08,08031
0860540919,1,08,08031
0860540921,1,08,08031
0860543206,1,08,08031
0860543207,1,08,08031
0860543210,1,08,08031
0860543219,1,08,08031
0860543220,1,08,08031
0860543221,1,08,08031
0860543222,1,08,08031
0860543223,1,08,08031
0860543315,1,08,08031
0860543316,1,08,08031
0860543317,1,08,08031
0860543317,2,08,08031
0860543318,1,08,08031
0860543511,1,08,08031
0860543512,1,08,08031
0860543513,1,08,08031
0860543514,1,08,08031
0860543701,1,08,08031
0860543702,1,08,08031
0860543703,1,08,08031
0860543704,1,08,08031
0860543705,1,08,08031
0860564016,1,08,08031
0860564017,1,08,08031
0860564018,1,08,08031
0860564019,1,08,08031
0860564020,1,08,08031
0860564411,1,08,08031
0860564413,1,08,08031
0860564414,1,08,08031
0860564415,1,08,08031
0860564421,1,08,08031
0860564422,1,08,08031
0860564423,1,08,08031
0860564424,1,08,08031
0860564425,1,08,08031
0860564806,1,08,08031
0860564807,1,08,08031
0860564808,1,08,08031
0860564809,1,08,08031
0860564810,1,08,08031
0860564901,1,08,08031
0860564902,1,08,08031
0860564903,1,08,08031
0860564904,1,08,08031
0860564905,1,08,08031
0860576013,1,08,08034
0860576014,1,08,08034
0860576015,1,08,08034
0860576017,1,08,08034
0860576407,1,08,08034
0860576408,1,08,08034
0860576410,1,08,08034
0860576411,1,08,08034
0860576412,1,08,08034
0860576619,1,08,08034
0860576620,1,08,08034
0860576621,1,08,08034
0860576623,1,08,08034
0860576624,1,08,08034
0860576801,1,08,08034
0860576802,1,08,08034
0860576803,1,08,08034
0860576804,1,08,08034
0860576805,1,08,08034
0860597206,1,08,08036
0860597207,1,08,08036
0860597208,1,08,08036
0860597210,1,08,08036
0860597222,1,08,08036
0860597223,1,08,08036
0860597224,1,08,08036
0860597225,1,08,08036
0860597226,1,08,08036
0860597317,1,08,08036
0860597318,1,08,08036
0860597319,1,08,08036
0860597320,1,08,08036
0860597321,1,08,08036
0860597512,1,08,08036
0860597514,1,08,08036
0860597515,1,08,08036
0860597701,1,08,08036
0860597702,1,08,08036
0860597703,1,08,08036
0860597704,1,08,08036
0860597705,1,08,08036
0860600212,1,08,08036
0860600213,1,08,08036
0860600214,1,08,08036
0860600215,1,08,08036
0860600516,1,08,08036
0860600517,1,08,08036
0860600518,1,08,08036
0860600519,1,08,08036
0860600601,1,08,08036
0860600602,1,08,08036
0860600603,1,08,08036
0860600604,1,08,08036
0860600605,1,08,08036
0860600706,1,08,08036
0860600707,1,08,08036
0860600708,1,08,08036
0860600709,1,08,08036
0860600710,1,08,08036
0860634019,1,08,08040
0860634020,1,08,08040
0860634021,1,08,08040
0860634022,1,08,08040
0860634023,1,08,08040
0860634024,1,08,08040
0860634413,1,08,08040
0860634414,1,08,08040
0860634415,1,08,08040
0860634416,1,08,08040
0860634417,1,08,08040
0860634418,1,08,08040
0860634807,1,08,08040
0860634808,1,08,08040
0860634809,1,08,08040
0860634810,1,08,08040
0860634811,1,08,08040
0860634812,1,08,08040
0860634901,1,08,08040
0860634902,1,08,08040
0860634904,1,08,08040
0860634905,1,08,08040
0860634906,1,08,08040
0860640210,1,08,08040
0860640211,1,08,08040
0860640212,1,08,08040
0860640213,1,08,08040
0860640219,1,08,08040
0860640220,1,08,08040
0860640221,1,08,08040
0860640222,1,08,08040
0860640223,1,08,08040
0860640514,1,08,08040
0860640516,1,08,08040
0860640518,1,08,08040
0860640601,1,08,08040
0860640602,1,08,08040
0860640604,1,08,08040
0860640605,1,08,08040
0860640706,1,08,08040
0860640707,1,08,08040
0860640708,1,08,08040
0860640709,1,08,08040
0860650301,1,08,08041
0860650302,1,08,08041
0860650304,1,08,08041
0860650305,1,08,08041
0860650322,1,08,08041
0860650323,1,08,08041
0860650324,1,08,08041
0860650325,1,08,08041
0860650326,1,08,08041
0860650327,1,08,08041
0860650416,1,08,08041
0860650418,1,08,08041
0860650419,1,08,08041
0860650420,1,08,08041
0860650812,1,08,08041
0860650813,1,08,08041
0860650814,1,08,08041
0860650815,1,08,08041
0860650906,1,08,08041
0860650907,1,08,08041
0860650909,1,08,08041
0860650910,1,08,08041
0860651001,1,08,08041
0860651002,1,08,08041
0860651003,1,08,08041
0860651004,1,08,08041
0860651005,1,08,08041
0860651219,1,08,08041
0860651220,1,08,08041
0860651222,1,08,08041
0860651223,1,08,08041
0860651224,1,08,08041
0860651225,1,08,08041
0860651226,1,08,08041
0860651606,1,08,08041
0860651607,1,08,08041
0860651608,1,08,08041
0860651611,1,08,08041
0860651712,1,08,08041
0860651713,1,08,08041
0860651714,1,08,08041
0860651715,1,08,08041
0860651716,1,08,08041
0860651717,1,08,08041
0860658308,1,08,08043
0860658309,1,08,08043
0860658310,1,08,08043
0860658311,1,08,08043
0860658322,1,08,08043
0860658323,1,08,08043
0860658325,1,08,08043
0860658326,1,08,08043
0860658501,1,08,08043
0860658502,1,08,08043
0860658503,1,08,08043
0860658504,1,08,08043
0860658505,1,08,08043
0860658506,1,08,08043
0860658817,1,08,08043
0860658818,1,08,08043
0860658820,1,08,08043
0860658821,1,08,08043
0860658912,1,08,08043
0860658913,1,08,08043
0860658914,1,08,08043
0860658916,1,08,08043
0860695006,1,08,08047
0860695007,1,08,08047
0860695009,1,08,08047
0860695401,1,08,08047
0860695402,1,08,08047
0860695403,1,08,08047
0860695404,1,08,08047
0860695405,1,08,08047
0860695611,1,08,08047
0860695613,1,08,08047
0860695615,1,08,08047
0860695616,1,08,08047
0860695718,1,08,08047
0860695719,1,08,08047
0860695720,1,08,08047
0860699201,1,08,08047
0860699202,1,08,08047
0860699203,1,08,08047
0860699204,1,08,08047
0860699205,1,08,08047
0860699220,1,08,08047
0860699221,1,08,08047
0860699222,1,08,08047
0860699224,1,08,08047
0860699311,1,08,08047
0860699312,1,08,08047
0860699313,1,08,08047
0860699314,1,08,08047
0860699507,1,08,08047
0860699508,1,08,08047
0860699509,1,08,08047
0860699510,1,08,08047
0860699915,1,08,08047
0860699916,1,08,08047
0860699917,1,08,08047
0860699918,1,08,08047
0860699919,1,08,08047
0860708301,1,08,08048
0860708302,1,08,08048
0860708303,1,08,08048
0860708304,1,08,08048
0860708305,1,08,08048
0860708321,1,08,08048
0860708322,1,08,08048
0860708323,1,08,08048
0860708323,2,08,08048
0860708324,1,08,08048
0860708416,1,08,08048
0860708417,1,08,08048
0860708418,1,08,08048
0860708419,1,08,08048
0860708811,1,08,08048
0860708812,1,08,08048
0860708813,1,08,08048
0860708814,1,08,08048
0860708815,1,08,08048
0860708906,1,08,08048
0860708908,1,08,08048
0860708909,1,08,08048
0860708910,1,08,08048
0860713011,1,08,08048
0860713013,1,08,08048
0860713015,1,08,08048
0860713407,1,08,08048
0860713408,1,08,08048
0860713409,1,08,08048
0860713410,1,08,08048
0860713422,1,08,08048
0860713424,1,08,08048
0860713617,1,08,08048
0860713619,1,08,08048
0860713801,1,08,08048
0860713802,1,08,08048
0860713803,1,08,08048
0860713804,1,08,08048
0860731206,1,08,08051
0860731207,1,08,08051
0860731208,1,08,08051
0860731209,1,08,08051
0860731316,1,08,08051
0860731317,1,08,08051
0860731318,1,08,08051
0860731319,1,08,08051
0860731320,1,08,08051
0860731511,1,08,08051
0860731513,1,08,08051
0860731514,1,08,08051
0860731515,1,08,08051
0860731701,1,08,08051
0860731702,1,08,08051
0860731703,1,08,08051
0860731704,1,08,08051
0860731705,1,08,08051
0860749001,1,08,08052
0860749002,1,08,08052
0860749003,1,08,08052
0860749004,1,08,08052
0860749005,1,08,08052
0860749215,1,08,08052
0860749217,1,08,08052
0860749218,1,08,08052
0860749219,1,08,08052
0860749220,1,08,08052
0860749221,1,08,08052
0860749222,1,08,08052
0860749223,1,08,08052
0860749224,1,08,08052
0860749225,1,08,08052
0860749606,1,08,08052
0860749607,1,08,08052
0860749608,1,08,08052
0860749609,1,08,08052
0860749710,1,08,08052
0860749711,1,08,08052
0860749712,1,08,08052
0860749713,1,08,08052
0860756016,1,08,08054
0860756017,1,08,08054
0860756019,1,08,08054
0860756020,1,08,08054
0860756410,1,08,08054
0860756411,1,08,08054
0860756412,1,08,08054
0860756414,1,08,08054
0860756415,1,08,08054
0860756421,1,08,08054
0860756422,1,08,08054
0860756423,1,08,08054
0860756424,1,08,08054
0860756425,1,08,08054
0860756805,1,08,08054
0860756806,1,08,08054
0860756807,1,08,08054
0860756808,1,08,08054
0860756809,1,08,08054
0860756901,1,08,08054
0860756902,1,08,08054
0860756903,1,08,08054
0860756904,1,08,08054
0860802307,1,08,08062
0860802308,1,08,08062
0860802309,1,08,08062
0860802310,1,08,08062
0860802311,1,08,08062
0860802312,1,08,08062
0860802501,1,08,08062
0860802502,1,08,08062
0860802503,1,08,08062
0860802504,1,08,08062
0860802505,1,08,08062
0860802506,1,08,08062
0860802819,1,08,08062
0860802820,1,08,08062
0860802821,1,08,08062
0860802822,1,08,08062
0860802823,1,08,08062
0860802824,1,08,08062
0860802913,1,08,08062
0860802914,1,08,08062
0860802915,1,08,08062
0860802916,1,08,08062
0860802917,1,08,08062
0860802918,1,08,08062
0860805006,1,08,08062
0860805007,1,08,08062
0860805008,1,08,08062
0860805009,1,08,08062
0860805402,1,08,08062
0860805403,1,08,08062
0860805405,1,08,08062
0860805421,1,08,08062
0860805422,1,08,08062
0860805423,1,08,08062
0860805424,1,08,08062
0860805612,1,08,08062
0860805613,1,08,08062
0860805614,1,08,08062
0860805615,1,08,08062
0860805716,1,08,08062
0860805717,1,08,08062
0860805718,1,08,08062
0860805719,1,08,08062
0860810201,1,08,08062
0860810203,1,08,08062
0860810204,1,08,08062
0860810205,1,08,08062
0860810221,1,08,08062
0860810222,1,08,08062
0860810223,1,08,08062
0860810311,1,08,08062
0860810312,1,08,08062
0860810313,1,08,08062
0860810314,1,08,08062
0860810315,1,08,08062
0860810506,1,08,08062
0860810507,1,08,08062
0860810508,1,08,08062
0860810509,1,08,08062
0860810510,1,08,08062
0860810916,1,08,08062
0860810917,1,08,08062
0860810918,1,08,08062
0860810919,1,08,08062
0860822011,1,08,08063
0860822012,1,08,08063
0860822013,1,08,08063
0860822014,1,08,08063
0860822015,1,08,08063
0860822406,1,08,08063
0860822407,1,08,08063
0860822408,1,08,08063
0860822409,1,08,08063
0860822410,1,08,08063
